candidate_id	chrom	start	end	strand	d0_umis	d0_cells	annotation_history_class	matched_primary_gene	overlapping_v49_added_genes	d1_discovery	polyasite	star_splice	support_count
D0_023227	chr1	205757719	205763018	+	13	13	unresolved			1	0	0	1
D0_023228	chr1	211255498	211258173	-	13	11	other_v49_added_gene		ENSG00000297328	1	1	0	2
D0_023229	chr1	212556526	212557826	-	13	10	preexisting_v49_gene_span			1	1	0	2
D0_023230	chr1	212722983	212724777	-	13	12	unresolved			1	1	0	2
D0_023231	chr1	223779078	223779328	+	13	12	unresolved			1	1	0	2
D0_023232	chr1	229313756	229316238	+	13	12	unresolved			1	1	0	2
D0_023233	chr1	229438535	229440007	-	13	13	unresolved			1	1	0	2
D0_023234	chr1	234522008	234524388	+	13	10	unresolved			1	0	0	1
D0_023235	chr1	243851500	243853502	+	13	12	other_v49_added_gene		ENSG00000305096	1	1	0	2
D0_023236	chr1	244967868	244969345	-	13	13	preexisting_v49_gene_span			1	1	0	2
D0_023237	chr1	247181609	247182934	-	13	11	unresolved			1	0	0	1
D0_023238	chr1	247333684	247335474	+	13	11	other_v49_added_gene		ENSG00000289234	1	1	0	2
D0_023239	chr1	248530813	248530925	+	13	12	unresolved			1	0	0	1
D0_023240	chr1	248873198	248875196	+	13	12	unresolved			1	1	0	2
D0_023241	chr1	248925984	248929065	+	13	11	unresolved			1	1	0	2
D0_023242	chr2	10566251	10568246	+	13	12	unresolved			1	0	0	1
D0_023243	chr2	18779016	18781485	+	13	12	unresolved			1	0	0	1
D0_023244	chr2	18873135	18874279	+	13	10	unresolved			1	0	0	1
D0_023245	chr2	20437355	20439533	-	13	11	unresolved			1	1	0	2
D0_023246	chr2	25216231	25217552	+	13	11	unresolved			1	0	0	1
D0_023247	chr2	26158260	26159853	+	13	10	unresolved			1	0	0	1
D0_023248	chr2	30227645	30230666	-	13	10	unresolved			1	1	0	2
D0_023249	chr2	42142434	42142765	-	13	11	preexisting_v49_gene_span			1	1	0	2
D0_023250	chr2	42765313	42766679	+	13	11	unresolved			1	1	0	2
D0_023251	chr2	42799138	42799681	+	13	12	unresolved			1	1	0	2
D0_023252	chr2	53025180	53025555	+	13	12	unresolved			0	0	0	0
D0_023253	chr2	57632455	57635705	-	13	12	preexisting_v49_gene_span			1	0	0	1
D0_023254	chr2	57887263	57889798	-	13	11	unresolved			1	0	0	1
D0_023255	chr2	61052046	61053723	+	13	13	unresolved			1	1	0	2
D0_023256	chr2	62229366	62232242	+	13	12	other_v49_added_gene		ENSG00000310261	1	1	0	2
D0_023257	chr2	62415254	62419050	+	13	8	preexisting_v49_gene_span			1	1	0	2
D0_023258	chr2	68265467	68268578	+	13	13	other_v49_added_gene		ENSG00000289156	1	0	0	1
D0_023259	chr2	95054551	95054913	+	13	12	preexisting_v49_gene_span			1	1	0	2
D0_023260	chr2	95801160	95805297	-	13	12	unresolved			1	0	0	1
D0_023261	chr2	96567234	96568654	-	13	12	unresolved			1	0	0	1
D0_023262	chr2	97078783	97080963	-	13	11	unresolved			1	0	0	1
D0_023263	chr2	108697307	108699719	+	13	12	unresolved			1	0	0	1
D0_023264	chr2	112664042	112667063	+	13	13	unresolved			1	1	0	2
D0_023265	chr2	113583342	113586142	-	13	13	other_v49_added_gene		ENSG00000293106	1	1	0	2
D0_023266	chr2	119723215	119759816	-	13	10	other_v49_added_gene		ENSG00000297359	1	1	1	3
D0_023267	chr2	126554699	126556748	-	13	12	unresolved			1	1	0	2
D0_023268	chr2	127694219	127695614	-	13	10	other_v49_added_gene		ENSG00000293688	1	1	0	2
D0_023269	chr2	128943459	128943553	-	13	13	unresolved			0	0	0	0
D0_023270	chr2	130376173	130378551	+	13	10	unresolved			1	1	0	2
D0_023271	chr2	130381456	130384821	+	13	13	unresolved			1	0	0	1
D0_023272	chr2	130806815	130816967	-	13	12	other_v49_added_gene		ENSG00000294249	1	0	0	1
D0_023273	chr2	144521583	144523441	+	13	9	preexisting_v49_gene_span			1	0	0	1
D0_023274	chr2	165745139	165747536	-	13	12	unresolved			1	1	0	2
D0_023275	chr2	167943187	167943501	+	13	12	unresolved			1	0	0	1
D0_023276	chr2	170085024	170087906	+	13	11	unresolved			1	0	0	1
D0_023277	chr2	174530468	174534771	+	13	11	unresolved			1	0	0	1
D0_023278	chr2	181433232	181436007	+	13	10	unresolved			1	0	0	1
D0_023279	chr2	206086616	206088890	-	13	12	unresolved			1	1	0	2
D0_023280	chr2	219410889	219411476	+	13	13	unresolved			1	0	0	1
D0_023281	chr2	224761353	224761933	-	13	13	unresolved			1	0	0	1
D0_023282	chr2	230824821	230826047	+	13	11	unresolved			1	0	0	1
D0_023283	chr2	234488664	234491928	-	13	11	other_v49_added_gene		ENSG00000294656	1	0	0	1
D0_023284	chr2	238461964	238462297	-	13	12	unresolved			1	0	0	1
D0_023285	chr3	5113318	5114630	-	13	13	unresolved			1	0	0	1
D0_023286	chr3	5783578	5950990	-	13	13	unresolved			1	1	0	2
D0_023287	chr3	12887947	12891708	-	13	11	unresolved			1	0	0	1
D0_023288	chr3	13452228	13454972	+	13	9	unresolved			1	0	0	1
D0_023289	chr3	47785550	47794139	+	13	12	unresolved			1	0	0	1
D0_023290	chr3	50663623	50665056	-	13	13	unresolved			1	0	0	1
D0_023291	chr3	53892152	53894596	+	13	12	other_v49_added_gene		ENSG00000289063	1	1	0	2
D0_023292	chr3	54001312	54024431	-	13	13	other_v49_added_gene		ENSG00000294179	1	1	0	2
D0_023293	chr3	57549779	57553344	-	13	9	unresolved			1	1	0	2
D0_023294	chr3	57614786	57617671	+	13	11	preexisting_v49_gene_span			1	1	0	2
D0_023295	chr3	63734341	63734504	+	13	13	other_v49_added_gene		ENSG00000307865	1	0	0	1
D0_023296	chr3	69106094	69106560	+	13	12	unresolved			1	1	0	2
D0_023297	chr3	73271960	73341175	+	13	11	other_v49_added_gene		ENSG00000309320	1	1	0	2
D0_023298	chr3	101516809	101518325	-	13	9	unresolved			1	0	0	1
D0_023299	chr3	101925923	101926371	+	13	10	preexisting_v49_gene_span			1	0	0	1
D0_023300	chr3	108138713	108141509	+	13	11	unresolved			1	1	0	2
D0_023301	chr3	113634500	113636492	-	13	13	unresolved			1	0	0	1
D0_023302	chr3	114240875	114242621	-	13	12	unresolved			1	0	0	1
D0_023303	chr3	119423105	119424458	+	13	11	unresolved			1	1	0	2
D0_023304	chr3	120308525	120309736	-	13	13	unresolved			1	0	0	1
D0_023305	chr3	120557348	120559703	-	13	11	other_v49_added_gene		ENSG00000295741,ENSG00000295835	1	0	0	1
D0_023306	chr3	120593949	120595902	-	13	13	unresolved			1	1	0	2
D0_023307	chr3	121944293	121945381	+	13	10	unresolved			1	0	0	1
D0_023308	chr3	121980574	121983585	-	13	8	unresolved			1	0	0	1
D0_023309	chr3	122044397	122047005	-	13	11	unresolved			1	0	0	1
D0_023310	chr3	125595874	125597458	+	13	13	other_v49_added_gene		ENSG00000304694	1	1	0	2
D0_023311	chr3	129201028	129202737	+	13	12	other_v49_added_gene		ENSG00000289469	1	1	0	2
D0_023312	chr3	131389254	131390827	+	13	12	unresolved			1	1	0	2
D0_023313	chr3	134584138	134585382	-	13	12	other_v49_added_gene		ENSG00000307599	1	0	0	1
D0_023314	chr3	145255234	145255750	-	13	12	unresolved			0	0	0	0
D0_023315	chr3	150630757	150631261	+	13	13	unresolved			1	1	0	2
D0_023316	chr3	150636007	150638279	-	13	13	unresolved			1	0	0	1
D0_023317	chr3	153078736	153118312	+	13	13	unresolved			1	0	0	1
D0_023318	chr3	153184835	153186459	-	13	12	unresolved			1	0	0	1
D0_023319	chr3	154324584	154326691	+	13	12	unresolved			1	0	0	1
D0_023320	chr3	165880440	165880561	-	13	13	unresolved			1	0	0	1
D0_023321	chr3	179789811	179793775	+	13	12	preexisting_v49_gene_span			1	1	0	2
D0_023322	chr3	183475799	183477642	-	13	12	unresolved			1	0	0	1
D0_023323	chr3	184296236	184297800	+	13	13	unresolved			1	0	0	1
D0_023324	chr3	185855335	185855617	+	13	13	unresolved			1	0	0	1
D0_023325	chr3	193702560	193704041	+	13	13	unresolved			1	0	0	1
D0_023326	chr3	196444512	196449801	+	13	12	unresolved			1	0	0	1
D0_023327	chr4	1288599	1289690	-	13	10	other_v49_added_gene		ENSG00000305208	1	1	0	2
D0_023328	chr4	8159751	8161230	+	13	12	other_v49_added_gene		ENSG00000290015	1	1	0	2
D0_023329	chr4	11387933	11388109	+	13	13	other_v49_added_gene		ENSG00000308608	1	0	0	1
D0_023330	chr4	13121556	13124057	-	13	11	unresolved			1	0	0	1
D0_023331	chr4	15002114	15002578	-	13	12	preexisting_v49_gene_span			1	0	0	1
D0_023332	chr4	38705832	38706226	-	13	13	unresolved			1	0	0	1
D0_023333	chr4	40009590	40011640	-	13	13	unresolved			1	0	0	1
D0_023334	chr4	41296201	41296305	+	13	13	unresolved			1	0	0	1
D0_023335	chr4	46181990	46185487	+	13	13	unresolved			1	1	0	2
D0_023336	chr4	48880658	48881964	-	13	10	unresolved			1	1	0	2
D0_023337	chr4	71036400	71037853	+	13	11	unresolved			1	1	0	2
D0_023338	chr4	76113724	76114094	+	13	11	preexisting_v49_gene_span			1	0	0	1
D0_023339	chr4	82475083	82475482	+	13	11	unresolved			1	0	0	1
D0_023340	chr4	102618056	102618277	+	13	13	unresolved			1	0	0	1
D0_023341	chr4	121665650	121667835	-	13	12	preexisting_v49_gene_span			1	1	0	2
D0_023342	chr4	128059493	128061067	-	13	11	unresolved			1	1	0	2
D0_023343	chr4	146206733	146208171	+	13	11	unresolved			1	1	0	2
D0_023344	chr4	147730420	147731762	-	13	8	unresolved			1	1	0	2
D0_023345	chr4	152689290	152689397	-	13	13	unresolved			1	0	0	1
D0_023346	chr4	156041820	156359554	-	13	13	other_v49_added_gene		ENSG00000306151,ENSG00000301377,ENSG00000301421	1	1	0	2
D0_023347	chr4	165066394	165070394	-	13	12	unresolved			1	1	0	2
D0_023348	chr4	173378684	173380433	+	13	12	unresolved			1	1	0	2
D0_023349	chr4	173461500	173463682	+	13	9	unresolved			1	1	0	2
D0_023350	chr4	174039551	174039841	+	13	13	unresolved			1	0	0	1
D0_023351	chr4	177430119	177430693	-	13	9	unresolved			1	1	0	2
D0_023352	chr4	184480100	184482021	+	13	12	preexisting_v49_gene_span			1	1	0	2
D0_023353	chr4	189048533	189125920	-	13	13	other_v49_added_gene		ENSG00000301147	1	1	0	2
D0_023354	chr4	189239017	189244115	-	13	11	unresolved			0	0	0	0
D0_023355	chr5	6710988	6713277	-	13	10	unresolved			1	1	0	2
D0_023356	chr5	10561309	10563515	-	13	10	unresolved			1	1	0	2
D0_023357	chr5	16276368	16276464	-	13	13	other_v49_added_gene		ENSG00000301626	1	0	0	1
D0_023358	chr5	18703187	18704411	-	13	12	unresolved			1	1	0	2
D0_023359	chr5	34926208	34926778	+	13	12	preexisting_v49_gene_span			1	1	0	2
D0_023360	chr5	37068652	37069549	-	13	12	unresolved			1	0	0	1
D0_023361	chr5	40835529	40836265	+	13	10	unresolved			1	1	0	2
D0_023362	chr5	44820597	44821390	+	13	12	unresolved			1	1	0	2
D0_023363	chr5	50846892	50848965	+	13	13	unresolved			1	1	0	2
D0_023364	chr5	57265350	57266420	+	13	13	preexisting_v49_gene_span			1	1	0	2
D0_023365	chr5	62628647	62633312	+	13	9	preexisting_v49_gene_span			1	1	0	2
D0_023366	chr5	67942801	68082050	+	13	13	other_v49_added_gene		ENSG00000302364,ENSG00000302403	1	1	0	2
D0_023367	chr5	69638088	69638371	+	13	13	other_v49_added_gene		ENSG00000290556	1	0	0	1
D0_023368	chr5	70494481	70495068	-	13	11	other_v49_added_gene		ENSG00000300109	1	0	0	1
D0_023369	chr5	71158546	71158983	+	13	13	other_v49_added_gene		ENSG00000296364	1	0	0	1
D0_023370	chr5	71216469	71217380	-	13	13	other_v49_added_gene		ENSG00000296329	1	0	0	1
D0_023371	chr5	71271308	71274670	-	13	13	other_v49_added_gene		ENSG00000296329	1	0	0	1
D0_023372	chr5	93268599	93268700	+	13	13	other_v49_added_gene		ENSG00000299401,ENSG00000299425	1	1	0	2
D0_023373	chr5	98577591	98578462	+	13	13	unresolved			1	1	0	2
D0_023374	chr5	98840777	98841050	-	13	12	preexisting_v49_gene_span			1	0	0	1
D0_023375	chr5	112532237	112532868	+	13	12	unresolved			1	1	0	2
D0_023376	chr5	118830242	118831312	-	13	13	unresolved			1	0	0	1
D0_023377	chr5	123617187	123620494	+	13	11	other_v49_added_gene		ENSG00000288890	1	1	0	2
D0_023378	chr5	126852542	126854116	-	13	12	unresolved			1	0	0	1
D0_023379	chr5	143972319	143974252	+	13	13	unresolved			0	0	0	0
D0_023380	chr5	148859676	148859987	-	13	12	unresolved			1	0	0	1
D0_023381	chr5	149460262	149474828	+	13	12	unresolved			1	0	0	1
D0_023382	chr5	150418241	150421137	+	13	11	unresolved			1	0	0	1
D0_023383	chr5	150686164	150687938	-	13	9	unresolved			1	1	0	2
D0_023384	chr5	150701300	150705991	+	13	12	unresolved			1	1	0	2
D0_023385	chr5	154645451	154672458	+	13	13	unresolved			1	1	0	2
D0_023386	chr5	157070350	157071157	-	13	12	unresolved			1	0	0	1
D0_023387	chr5	163501465	163501896	+	13	13	unresolved			1	0	0	1
D0_023388	chr5	166664323	166680507	-	13	13	unresolved			1	1	0	2
D0_023389	chr5	168524555	168525437	-	13	12	unresolved			1	1	0	2
D0_023390	chr5	172188323	172191179	+	13	12	unresolved			1	1	0	2
D0_023391	chr5	174602594	174603411	-	13	13	unresolved			1	0	0	1
D0_023392	chr5	175030684	175258580	-	13	13	preexisting_v49_gene_span			1	1	0	2
D0_023393	chr5	175898512	175899277	-	13	12	unresolved			1	1	0	2
D0_023394	chr5	176538296	176542330	-	13	13	unresolved			1	1	0	2
D0_023395	chr5	178092205	178094085	+	13	13	unresolved			1	0	0	1
D0_023396	chr5	179035579	179038209	+	13	13	unresolved			1	1	0	2
D0_023397	chr5	181410670	181411183	+	13	13	unresolved			1	0	0	1
D0_023398	chr6	9306698	9524344	+	13	13	other_v49_added_gene		ENSG00000307800	1	1	0	2
D0_023399	chr6	12211127	12215972	+	13	13	unresolved			1	0	0	1
D0_023400	chr6	13814689	13815567	+	13	12	preexisting_v49_gene_span			1	1	0	2
D0_023401	chr6	14092779	14095213	-	13	11	unresolved			1	0	0	1
D0_023402	chr6	14110427	14113384	+	13	10	other_v49_added_gene		ENSG00000294643	1	0	0	1
D0_023403	chr6	16148447	16148820	-	13	13	unresolved			1	1	0	2
D0_023404	chr6	16833939	16834006	+	13	13	unresolved			0	0	0	0
D0_023405	chr6	17306245	17317587	-	13	13	unresolved			1	1	0	2
D0_023406	chr6	17388822	17389102	+	13	12	unresolved			1	0	0	1
D0_023407	chr6	21605606	21606396	+	13	7	unresolved			1	0	0	1
D0_023408	chr6	26398924	26400985	+	13	10	other_v49_added_gene		ENSG00000291336,ENSG00000291338	1	0	0	1
D0_023409	chr6	26846615	26849771	-	13	13	other_v49_added_gene		ENSG00000290474	1	0	0	1
D0_023410	chr6	27150129	27153203	+	13	10	unresolved			1	1	0	2
D0_023411	chr6	27433470	27436526	-	13	11	unresolved			1	0	0	1
D0_023412	chr6	29634028	29636780	+	13	13	unresolved			1	0	0	1
D0_023413	chr6	29650860	29651125	+	13	12	unresolved			1	0	0	1
D0_023414	chr6	29886156	29887255	-	13	11	other_v49_added_gene		ENSG00000293508	1	1	0	2
D0_023415	chr6	31188089	31190219	-	13	11	preexisting_v49_gene_span			1	0	0	1
D0_023416	chr6	33511391	33519784	+	13	12	unresolved			1	0	0	1
D0_023417	chr6	37540891	37542745	+	13	8	preexisting_v49_gene_span			1	1	0	2
D0_023418	chr6	53212104	53213507	-	13	12	unresolved			1	0	0	1
D0_023419	chr6	53245243	53245688	-	13	12	other_v49_added_gene		ENSG00000296254	1	0	0	1
D0_023420	chr6	57901878	57902305	+	13	13	unresolved			1	0	0	1
D0_023421	chr6	66096235	66096445	-	13	13	unresolved			1	0	0	1
D0_023422	chr6	73452900	73455839	-	13	12	preexisting_v49_gene_span			1	0	0	1
D0_023423	chr6	73658908	73662554	-	13	13	unresolved			1	1	0	2
D0_023424	chr6	94742687	94968303	+	13	13	unresolved			1	1	0	2
D0_023425	chr6	107143414	107146496	-	13	12	unresolved			1	0	0	1
D0_023426	chr6	110869165	110870997	-	13	13	unresolved			1	0	0	1
D0_023427	chr6	127625961	127629024	-	13	9	unresolved			1	1	0	2
D0_023428	chr6	134158905	134159554	-	13	12	unresolved			1	0	0	1
D0_023429	chr6	134952324	134952698	-	13	10	unresolved			1	0	0	1
D0_023430	chr6	135261149	135265142	+	13	13	preexisting_v49_gene_span			1	0	0	1
D0_023431	chr6	137225818	137419542	-	13	13	other_v49_added_gene		ENSG00000308723,ENSG00000293815	0	1	0	1
D0_023432	chr6	149077267	149078240	+	13	10	unresolved			1	1	0	2
D0_023433	chr6	149412498	149415116	+	13	12	unresolved			1	1	0	2
D0_023434	chr6	158962580	158963954	-	13	13	unresolved			1	1	0	2
D0_023435	chr6	163593829	163595351	+	13	13	unresolved			1	0	0	1
D0_023436	chr6	170610215	170612362	-	13	13	other_v49_added_gene		ENSG00000308355	1	0	0	1
D0_023437	chr7	349439	352121	-	13	13	other_v49_added_gene		ENSG00000298696	1	0	0	1
D0_023438	chr7	804189	806335	+	13	7	unresolved			1	0	0	1
D0_023439	chr7	994158	994675	-	13	10	unresolved			1	1	0	2
D0_023440	chr7	2251187	2251700	-	13	10	unresolved			1	0	0	1
D0_023441	chr7	2469384	2469768	+	13	12	unresolved			1	0	0	1
D0_023442	chr7	3079209	3081701	+	13	8	unresolved			1	0	0	1
D0_023443	chr7	5236967	5244996	+	13	13	unresolved			1	0	0	1
D0_023444	chr7	5895956	5898475	-	13	13	unresolved			1	0	0	1
D0_023445	chr7	19686358	19688290	-	13	12	unresolved			1	0	0	1
D0_023446	chr7	23484730	23487599	-	13	12	unresolved			1	1	0	2
D0_023447	chr7	25355192	25355535	-	13	13	preexisting_v49_gene_span			0	0	0	0
D0_023448	chr7	26117499	26118968	+	13	11	other_v49_added_gene		ENSG00000289053	1	0	0	1
D0_023449	chr7	32445556	32455865	+	13	12	unresolved			1	0	0	1
D0_023450	chr7	35630771	35631658	-	13	12	unresolved			1	1	0	2
D0_023451	chr7	38300337	38300630	+	13	12	other_v49_added_gene		ENSG00000289366	1	1	0	2
D0_023452	chr7	44916163	44917108	-	13	13	unresolved			1	0	0	1
D0_023453	chr7	45115554	45115652	+	13	12	unresolved			1	0	0	1
D0_023454	chr7	63932207	63932345	+	13	13	preexisting_v49_gene_span			1	1	0	2
D0_023455	chr7	65241117	65243353	-	13	10	other_v49_added_gene		ENSG00000289108	1	0	0	1
D0_023456	chr7	65493976	65494347	-	13	12	unresolved			1	0	0	1
D0_023457	chr7	73522398	73525312	+	13	12	unresolved			1	1	0	2
D0_023458	chr7	74613212	74621661	-	13	12	preexisting_v49_gene_span			1	1	0	2
D0_023459	chr7	77789326	77791256	-	13	11	unresolved			1	0	0	1
D0_023460	chr7	102535772	102536183	-	13	12	unresolved			1	0	0	1
D0_023461	chr7	105422733	105425072	-	13	13	unresolved			0	0	0	0
D0_023462	chr7	113523947	113539512	+	13	13	unresolved			1	0	0	1
D0_023463	chr7	129518716	129538571	+	13	13	other_v49_added_gene		ENSG00000302304,ENSG00000308599	1	0	0	1
D0_023464	chr7	137852977	137854985	-	13	13	unresolved			1	1	0	2
D0_023465	chr7	139315147	139332007	+	13	13	unresolved			1	1	0	2
D0_023466	chr7	140020853	140023535	-	13	13	unresolved			1	1	0	2
D0_023467	chr7	140479596	140480778	+	13	13	unresolved			1	1	0	2
D0_023468	chr7	143541370	143543986	+	13	13	unresolved			1	0	0	1
D0_023469	chr7	143583646	143585260	+	13	11	other_v49_added_gene		ENSG00000290786	1	0	0	1
D0_023470	chr7	148972819	148978767	-	13	12	unresolved			1	0	0	1
D0_023471	chr7	149064922	149068227	-	13	10	unresolved			1	1	0	2
D0_023472	chr7	150169034	150169345	+	13	11	unresolved			1	0	0	1
D0_023473	chr7	150652272	150654457	-	13	11	unresolved			1	0	0	1
D0_023474	chr7	151925037	151925894	-	13	10	unresolved			1	0	0	1
D0_023475	chr7	152129809	152130564	+	13	12	unresolved			1	0	0	1
D0_023476	chr7	157030116	157030211	+	13	13	other_v49_added_gene		ENSG00000306443	1	0	0	1
D0_023477	chr8	8913688	8918434	+	13	12	other_v49_added_gene		ENSG00000293372	1	0	0	1
D0_023478	chr8	24924594	24943112	-	13	13	other_v49_added_gene		ENSG00000301773	1	1	1	3
D0_023479	chr8	30045440	30046407	+	13	13	unresolved			1	0	0	1
D0_023480	chr8	38858043	38859488	+	13	12	unresolved			1	0	0	1
D0_023481	chr8	43123441	43125722	+	13	12	preexisting_v49_gene_span			1	1	0	2
D0_023482	chr8	61002401	61002840	-	13	13	unresolved			1	0	0	1
D0_023483	chr8	78956544	78958989	+	13	11	unresolved			1	0	0	1
D0_023484	chr8	93926778	93930169	+	13	12	unresolved			1	0	0	1
D0_023485	chr8	94619156	94619291	-	13	13	unresolved			1	0	0	1
D0_023486	chr8	98344611	98352000	+	13	13	unresolved			1	0	0	1
D0_023487	chr8	119725199	119728751	-	13	13	unresolved			1	0	0	1
D0_023488	chr8	122165833	122165964	+	13	12	unresolved			1	0	0	1
D0_023489	chr8	123476623	123478016	-	13	12	unresolved			1	0	0	1
D0_023490	chr8	123496928	123497596	-	13	12	unresolved			1	1	0	2
D0_023491	chr8	125376084	125378751	-	13	12	preexisting_v49_gene_span			1	0	0	1
D0_023492	chr8	125438419	125440031	+	13	10	unresolved			1	1	0	2
D0_023493	chr8	143563985	143564728	-	13	11	unresolved			1	0	0	1
D0_023494	chr9	2245300	2328531	+	13	13	other_v49_added_gene		ENSG00000306202,ENSG00000305801	1	1	0	2
D0_023495	chr9	5860699	5862788	-	13	11	preexisting_v49_gene_span			1	1	0	2
D0_023496	chr9	6008696	6010606	+	13	12	unresolved			1	1	0	2
D0_023497	chr9	6521330	6521933	-	13	11	unresolved			1	0	0	1
D0_023498	chr9	16881278	16916303	-	13	13	other_v49_added_gene		ENSG00000301859	1	1	0	2
D0_023499	chr9	21044688	21044931	-	13	13	unresolved			1	0	0	1
D0_023500	chr9	26892967	26894816	+	13	11	other_v49_added_gene		ENSG00000295750	1	1	0	2
D0_023501	chr9	27738843	27739137	-	13	13	unresolved			1	0	0	1
D0_023502	chr9	33289511	33289977	+	13	11	unresolved			1	1	0	2
D0_023503	chr9	35048693	35050637	+	13	12	preexisting_v49_gene_span			1	0	0	1
D0_023504	chr9	36189124	36190736	-	13	12	other_v49_added_gene		ENSG00000294585	1	1	0	2
D0_023505	chr9	37036651	37037391	+	13	11	preexisting_v49_gene_span			1	0	0	1
D0_023506	chr9	42600081	42602451	+	13	11	other_v49_added_gene		ENSG00000304729	1	0	0	1
D0_023507	chr9	63623301	63625274	-	13	13	unresolved			1	0	0	1
D0_023508	chr9	65205275	65206739	+	13	10	other_v49_added_gene		ENSG00000290579	1	0	0	1
D0_023509	chr9	66275508	66276900	+	13	11	other_v49_added_gene		ENSG00000294531	1	0	0	1
D0_023510	chr9	66352573	66354514	+	13	11	other_v49_added_gene		ENSG00000294531	1	0	0	1
D0_023511	chr9	66743795	66743950	+	13	12	unresolved			1	0	0	1
D0_023512	chr9	70423930	70424825	-	13	10	unresolved			1	0	0	1
D0_023513	chr9	72304282	72305125	-	13	9	other_v49_added_gene		ENSG00000295856	0	0	0	0
D0_023514	chr9	74124051	74129880	+	13	13	unresolved			1	1	0	2
D0_023515	chr9	78032047	78033867	+	13	11	unresolved			1	0	0	1
D0_023516	chr9	80386047	80386416	-	13	10	unresolved			1	0	0	1
D0_023517	chr9	84118816	84223978	-	13	13	unresolved			1	1	0	2
D0_023518	chr9	108004015	108005943	+	13	12	unresolved			1	1	0	2
D0_023519	chr9	108015402	108016561	-	13	12	other_v49_added_gene		ENSG00000303954	1	1	0	2
D0_023520	chr9	110239320	110243299	-	13	11	unresolved			1	0	0	1
D0_023521	chr9	111317720	111317953	-	13	13	unresolved			1	0	0	1
D0_023522	chr9	119594799	119622012	-	13	12	other_v49_added_gene		ENSG00000297691	1	1	0	2
D0_023523	chr9	120364514	120367441	+	13	13	unresolved			1	1	0	2
D0_023524	chr9	122351566	122353607	-	13	13	unresolved			1	0	0	1
D0_023525	chr9	126722935	126725089	+	13	11	unresolved			1	0	0	1
D0_023526	chr9	127790921	127792584	-	13	13	unresolved			1	0	0	1
D0_023527	chr9	128919602	128920287	+	13	11	unresolved			1	0	0	1
D0_023528	chr9	131746881	131747898	+	13	12	unresolved			1	0	0	1
D0_023529	chr9	132248878	132248991	+	13	13	unresolved			1	0	0	1
D0_023530	chr9	132361314	132371128	-	13	13	unresolved			1	0	0	1
D0_023531	chr9	133747863	133750520	-	13	11	unresolved			1	1	0	2
D0_023532	chr9	137442446	137444028	-	13	11	unresolved			1	1	0	2
D0_023533	chr9	137445426	137447215	-	13	11	unresolved			1	1	0	2
D0_023534	chr10	6363570	6365723	+	13	11	preexisting_v49_gene_span			1	0	0	1
D0_023535	chr10	6386525	6387692	+	13	13	other_v49_added_gene		ENSG00000302067	1	0	0	1
D0_023536	chr10	6422160	6422685	-	13	13	unresolved			1	0	0	1
D0_023537	chr10	8843417	8845035	-	13	10	unresolved			1	0	0	1
D0_023538	chr10	9009068	9011377	+	13	10	unresolved			1	0	0	1
D0_023539	chr10	11676192	11679531	+	13	10	preexisting_v49_gene_span			1	0	0	1
D0_023540	chr10	15775178	15777379	-	13	12	unresolved			1	0	0	1
D0_023541	chr10	27103724	27104697	+	13	13	unresolved			1	0	0	1
D0_023542	chr10	27555114	27556403	-	13	10	unresolved			1	1	0	2
D0_023543	chr10	43484306	43487950	+	13	11	unresolved			1	1	0	2
D0_023544	chr10	43618063	43622475	+	13	11	unresolved			1	1	0	2
D0_023545	chr10	46003961	46004670	-	13	12	unresolved			1	1	0	2
D0_023546	chr10	46681815	46682889	-	13	12	unresolved			1	0	0	1
D0_023547	chr10	50304085	50305427	-	13	12	unresolved			1	0	0	1
D0_023548	chr10	62103658	62109232	+	13	11	unresolved			1	0	0	1
D0_023549	chr10	72094854	72095890	+	13	13	unresolved			1	0	0	1
D0_023550	chr10	72276501	72278042	+	13	13	unresolved			1	1	0	2
D0_023551	chr10	73433751	73435738	-	13	13	unresolved			1	1	0	2
D0_023552	chr10	73780397	73781979	-	13	11	other_v49_added_gene		ENSG00000288823	1	1	0	2
D0_023553	chr10	74719074	74742848	-	13	12	unresolved			1	0	0	1
D0_023554	chr10	84326700	84328283	-	13	12	unresolved			1	0	0	1
D0_023555	chr10	87453684	87457364	+	13	13	other_v49_added_gene		ENSG00000305816	1	0	0	1
D0_023556	chr10	90244651	90248354	+	13	4	unresolved			1	0	0	1
D0_023557	chr10	92433540	92441127	-	13	12	unresolved			1	0	0	1
D0_023558	chr10	100690587	100727407	-	13	12	unresolved			1	1	0	2
D0_023559	chr10	103870467	103871882	-	13	10	other_v49_added_gene		ENSG00000289744	1	0	0	1
D0_023560	chr10	112949004	112949382	+	13	12	preexisting_v49_gene_span			1	0	0	1
D0_023561	chr10	113202882	113205233	+	13	10	other_v49_added_gene		ENSG00000310382	1	0	0	1
D0_023562	chr10	119488136	119488815	+	13	12	unresolved			1	0	0	1
D0_023563	chr10	127489434	127489698	+	13	13	unresolved			1	0	0	1
D0_023564	chr10	130851186	130852586	-	13	12	unresolved			1	0	0	1
D0_023565	chr10	133235621	133237091	+	13	11	preexisting_v49_gene_span			1	0	0	1
D0_023566	chr11	9528595	9529199	+	13	11	preexisting_v49_gene_span			1	1	0	2
D0_023567	chr11	35047300	35048703	+	13	9	unresolved			1	0	0	1
