event_id	event_type	genes	fully_annotated	min_abs_delta	median_abs_delta	total_usage_denominator
cassette:chr1:155827028-155831534:155831620-155853275:155827028-155853275	cassette	GON4L	True	0.0009207754695324255	0.008257575160372867	1602
alt_donor:chr22:37886845-37888425:37887071-37888425	alt_donor	EIF3L	True	0.0009201872330759642	0.002338464959877329	23265
cassette:chr16:66552793-66563071:66563217-66565885:66552793-66565885	cassette	CKLF,CKLF-CMTM1	True	0.0009021651964715716	0.004059307160903414	7842
cassette:chr12:53295941-53296243:53296275-53297849:53295941-53297849	cassette	PFDN5,ENSG00000288663	True	0.000899191552549139	0.0026325440765476715	6452
alt_donor:chr16:66552793-66565885:66563217-66565885	alt_donor	CKLF	True	0.0008900756564307957	0.0040801596352402405	7832
cassette:chr12:56116659-56116774:56117211-56117481:56116659-56117481	cassette	RPL41	False	0.0008746209828478513	0.0021644205001953853	18952
cassette:chr18:9124983-9126830:9126907-9134185:9124983-9134185	cassette	NDUFV2,ENSG00000265257	False	0.0008480328017967942	0.0039058626892732318	9379
cassette:chr13:45338776-45339496:45339546-45339993:45338776-45339993	cassette	TPT1	False	0.0008315535330871704	0.0012231340051183648	94629
alt_acceptor:chr13:45338776-45339496:45338776-45339993	alt_acceptor	TPT1	True	0.0008315535330871704	0.0012231340051183648	94628
alt_donor:chr7:135900809-135950598:135930012-135950598	alt_donor	MTPN	False	0.000829798235323552	0.001657271067482335	5759
cassette:chr5:66170170-66170584:66170947-66174945:66170170-66174945	cassette	SREK1	True	0.0007949125596183881	0.03982597054886211	944
alt_donor:chr2:231708751-231711347:231710801-231711347	alt_donor	PTMA	False	0.0007945424508826182	0.0025048343272577878	27395
alt_donor:chr4:108620600-108621950:108620712-108621950	alt_donor	RPL34	True	0.0007666600043707561	0.0018468089414401812	38877
alt_donor:chr5:181237042-181237608:181237319-181237608	alt_donor	RACK1	True	0.0007666330405422528	0.0015860231745981612	94453
alt_acceptor:chrX:154399941-154400463:154399941-154400557	alt_acceptor	RPL10	False	0.000754984611468057	0.009874925014053293	41692
alt_acceptor:chr2:131484218-131491875:131484218-131492991	alt_acceptor	MZT2A	False	0.0007536463182161723	0.0039037332344500353	3240
cassette:chr13:45338776-45339496:45339602-45339993:45338776-45339993	cassette	TPT1	True	0.0007513290375241732	0.001101550117573069	102815
cassette:chr5:181237042-181237224:181237319-181237608:181237042-181237608	cassette	RACK1	True	0.0007232966661515469	0.002056817003055604	94493
alt_acceptor:chr4:151103079-151104176:151103079-151104471	alt_acceptor	RPS3A	False	0.0006950591916412563	0.0011224685734372297	197665
cassette:chr6:29944616-29945058:30008701-30009144:29944616-30009144	cassette	HLA-A,HLA-J	False	0.0006881705251270409	0.012296042834964993	840
alt_acceptor:chr1:40374223-40375746:40374223-40406735	alt_acceptor	SMAP2	False	0.0006764797995615392	0.018554213199161278	1811
alt_donor:chr1:44776714-44777613:44776774-44777613	alt_donor	RPS8	True	0.0006744992523452864	0.0020596554774915546	118109
cassette:chr16:18784823-18786239:18786336-18788062:18784823-18788062	cassette	RPS15A	True	0.0006696904355131357	0.0010309757136207707	254940
cassette:chr5:134764092-134766916:134768252-134770902:134764092-134770902	cassette	DDX46	False	0.000664108618654069	0.003526735232687206	3433
cassette:chr14:64924126-64926006:64926080-64932137:64924126-64932137	cassette	CHURC1,CHURC1-FNTB	True	0.0006586980271190424	0.01378495311020761	4505
cassette:chr6:10749698-10751132:10751234-10755141:10749698-10755141	cassette	TMEM14B	True	0.0006535947712418277	0.040270411443265874	925
alt_acceptor:chr1:42667440-42675287:42667440-42676583	alt_acceptor	PPIH	True	0.0006355932203389869	0.011453823953823956	1573
alt_donor:chr9:19376534-19378367:19376589-19378367	alt_donor		False	0.0006316875518098675	0.0027932976836710366	37147
cassette:chr9:19376534-19376559:19376589-19378367:19376534-19378367	cassette		False	0.0006316875518098345	0.0027538306508961543	37147
alt_acceptor:chr5:134764092-134766916:134764092-134770902	alt_acceptor	DDX46	True	0.0006056476644712427	0.003531616265323778	3405
cassette:chr5:134764092-134766916:134767060-134770902:134764092-134770902	cassette	DDX46	True	0.0005750176928520645	0.002824562459870006	4542
alt_acceptor:chr22:37886845-37886949:37886845-37888425	alt_acceptor	EIF3L	True	0.0005714285714285715	0.0013599744777380955	23222
alt_acceptor:chr5:181237042-181237608:181237042-181239066	alt_acceptor	RACK1	True	0.0005711929722326259	0.001301760245328576	94401
cassette:chr5:181237042-181237608:181237719-181239066:181237042-181239066	cassette	RACK1	True	0.0005711250928401856	0.0013014886533104786	94404
alt_donor:chr6:29725563-29726402:29726043-29726402	alt_donor	HLA-F	False	0.000570110566133246	0.002901280333988813	8163
cassette:chr6:29725563-29726014:29726043-29726402:29725563-29726402	cassette	HLA-F	False	0.0005685018117674856	0.002886905082421898	8175
cassette:chr6:29725563-29725992:29726043-29726402:29725563-29726402	cassette	HLA-F	False	0.0005678074358256291	0.00289388560533671	8186
alt_acceptor:chr6:29725563-29726010:29725563-29726402	alt_acceptor	HLA-F	False	0.0005567474803066519	0.00268217304443763	9003
alt_acceptor:chr2:70288192-70289349:70288192-70293617	alt_acceptor	SNRPG	True	0.0005527915975677145	0.023201559835970165	863
alt_donor:chr11:119017433-119017957:119017545-119017957	alt_donor	RPS25	True	0.0005510687119446404	0.0037866472108304622	32801
alt_donor:chr11:88326399-88328111:88326443-88328111	alt_donor	CTSC	True	0.0005494505494505614	0.01848427434634331	1035
cassette:chr5:181237042-181237608:181238239-181239066:181237042-181239066	cassette	RACK1	True	0.0005365774422529945	0.0010626738346745657	100789
alt_acceptor:chr16:18784823-18786239:18784823-18788062	alt_acceptor	RPS15A	True	0.0005020686784391448	0.001151133146000081	254923
alt_donor:chr15:58916999-58932355:58917020-58932355	alt_donor	SLTM	True	0.0004995004995005381	0.01947368421052631	950
alt_acceptor:chr9:19376534-19376598:19376534-19378367	alt_acceptor		False	0.0004716981132075472	0.0008055472676469041	36803
cassette:chr6:29725563-29726010:29726043-29726402:29725563-29726402	cassette	HLA-F	False	0.0004709068216995904	0.0022828900038148747	10046
alt_acceptor:chr1:145925927-145926040:145925927-145926050	alt_acceptor	ENSG00000289565,RBM8A	False	0.0004668967089284104	0.0030971526041267405	6112
cassette:chr15:74923770-74926765:74926887-74929115:74923770-74929115	cassette	COX5A	False	0.00046393741240124964	0.0033278312679272948	5218
alt_acceptor:chr19:1105809-1106180:1105809-1106241	alt_acceptor	GPX4	True	0.00043346337234503684	0.0024929688920257076	5806
alt_acceptor:chr2:218249921-218252944:218249921-218253890	alt_acceptor	ARPC2	True	0.0004201680672268908	0.0009096974922217641	23538
alt_acceptor:chr8:98042775-98044826:98042775-98044942	alt_acceptor	RPL30	True	0.0004006418172417996	0.0008994311196945614	193098
alt_acceptor:chr11:17075197-17075453:17075197-17077167	alt_acceptor	RPS13	False	0.0003824582713387592	0.0006266245754327215	242330
alt_donor:chr17:16382111-16382567:16382339-16382567	alt_donor		False	0.00038056806344988247	0.00136977933897357	7111
alt_acceptor:chr19:18573748-18574869:18573748-18574931	alt_acceptor	UBA52	False	0.00037737591178299557	0.0004604319429242776	73087
cassette:chr11:17075197-17075453:17075623-17077167:17075197-17077167	cassette	RPS13	False	0.00037607361941183193	0.0006143834661412884	247545
alt_acceptor:chr12:56160320-56161386:56160320-56162263	alt_acceptor	MYL6	True	0.0003722299746951041	0.0010034397858987854	57409
cassette:chr1:40374223-40375746:40375816-40406735:40374223-40406735	cassette	SMAP2	False	0.0003720861007237078	0.03377107439695461	1825
alt_acceptor:chr15:74923770-74926765:74923770-74929115	alt_acceptor	COX5A	False	0.0003695919807554793	0.003406069656960553	5076
alt_donor:chr11:17075163-17075453:17075197-17075453	alt_donor	RPS13	True	0.0003691518085870392	0.000948542996162375	243278
alt_acceptor:chr14:77715879-77717479:77715879-77717495	alt_acceptor	SLIRP	True	0.0003668064606844601	0.004400962734296067	2428
cassette:chr16:66552793-66563121:66563217-66565885:66552793-66565885	cassette	CKLF,CKLF-CMTM1	True	0.000350877192982435	0.002877263540296493	8490
alt_donor:chr4:151103079-151104471:151104286-151104471	alt_donor	RPS3A	False	0.00034051984029692044	0.0007952527282997412	352989
cassette:chr4:151103079-151104184:151104286-151104471:151103079-151104471	cassette	RPS3A	False	0.0003405103880215199	0.0007952566726126542	352993
cassette:chr4:151103079-151104168:151104286-151104471:151103079-151104471	cassette	RPS3A	False	0.000340499935535421	0.0007952566726126542	352995
cassette:chr4:151103079-151104176:151104286-151104471:151103079-151104471	cassette	RPS3A	False	0.000301263186506473	0.0006993210013828133	393940
alt_acceptor:chr18:49488566-49489358:49488566-49489376	alt_acceptor	RPL17-C18orf32,RPL17	False	0.0003007691755581021	0.0005485579454266865	90561
alt_donor:chr14:102085430-102085757:102085431-102085757	alt_donor	HSP90AA1	False	0.00027821706788496445	0.0011186312268160548	24278
alt_acceptor:chr8:144790470-144790677:144790470-144791276	alt_acceptor	RPL8	True	0.00022222726260411488	0.0003714925452338201	52505
alt_donor:chr11:65120806-65121499:65121036-65121499	alt_donor	FAU	True	0.00019058073123601427	0.0005211934745359172	141386
cassette:chr11:65120806-65120994:65121036-65121499:65120806-65121499	cassette	FAU	False	0.00019043647742778003	0.000521535962708819	141409
alt_donor:chr5:40834265-40835182:40834606-40835182	alt_donor	RPL37	False	0.00018477930713282442	0.00038473956984697705	64678
cassette:chr5:40834265-40834472:40834606-40835182:40834265-40835182	cassette	RPL37	False	0.0001847569034513219	0.00038428937317652734	64717
cassette:chr5:40834265-40834500:40834606-40835182:40834265-40835182	cassette	RPL37	False	0.0001845743917384679	0.00038459082446301585	64691
alt_acceptor:chr17:38850214-38850361:38850214-38852603	alt_acceptor	RPL23	False	0.00018232494093328722	0.00043138946773724207	59121
cassette:chr17:38850214-38850361:38850466-38852603:38850214-38852603	cassette	RPL23	False	0.00018228508882711658	0.0004312193981870771	59135
alt_donor:chr1:226065809-226071350:226065817-226071350	alt_donor	H3-3A	True	0.00017840721539230664	0.0005682220377484781	38758
alt_acceptor:chr11:61964891-61964986:61964891-61965368	alt_acceptor	FTH1	True	0.0001704448610874154	0.00031933031839070924	83303
alt_acceptor:chr11:65120806-65120980:65120806-65121499	alt_acceptor	FAU	True	0.00016709799343783693	0.0004452210602856055	169875
cassette:chr11:61964891-61964986:61965112-61965368:61964891-61965368	cassette	FTH1	True	0.00016097875080489654	0.0003082621207669556	87259
alt_acceptor:chr16:85805864-85806737:85805864-85806826	alt_acceptor	COX4I1	True	0.00015043416383386798	0.0025018963141784645	38058
cassette:chr11:65120806-65120980:65121036-65121499:65120806-65121499	cassette	FAU	True	0.00014281155107032095	0.00038396033781223915	191193
cassette:chr13:45337388-45337466:45337553-45338659:45337388-45338659	cassette	TPT1	True	0.0001366196594398269	0.00037574158830562207	457024
alt_acceptor:chr19:54206462-54206552:54206462-54207397	alt_acceptor	RPS9	True	0.0001313866086362699	0.0009965653922335606	153586
alt_acceptor:chr8:98042775-98044942:98042775-98045114	alt_acceptor	RPL30	False	0.00012963496929208063	0.0005331541677743856	192616
alt_donor:chr1:153534821-153535201:153534830-153535201	alt_donor	S100A6	True	0.0001283916802191218	0.0001358362849018027	122236
alt_donor:chr12:53642864-53669147:53665428-53669147	alt_donor	ATP5MC2	False	0.00011969815248503773	0.0012972873242872373	28454
alt_donor:chr5:132866687-132867487:132867035-132867487	alt_donor	UQCRQ	True	0.00011052166224580044	0.010409763434476941	8154
alt_donor:chr17:38850199-38850361:38850214-38850361	alt_donor	RPL23	True	0.00010931073924899757	0.00045149669895418605	59110
alt_donor:chr4:108620600-108622104:108622024-108622104	alt_donor	RPL34	False	0.00010596598151253311	0.0016219246176136823	57011
cassette:chr4:108620600-108621958:108622024-108622104:108620600-108622104	cassette	RPL34	False	0.00010530177980816458	0.0016202136714131288	57022
alt_acceptor:chr19:1438892-1440018:1438892-1440025	alt_acceptor	RPS15	True	0.00010477473432124462	0.000492282983337311	10261
alt_acceptor:chr18:9124983-9126830:9124983-9134185	alt_acceptor	NDUFV2,ENSG00000265257	False	0.00010425699348892703	0.005476601221282074	6335
alt_donor:chr16:18788142-18788980:18788155-18788980	alt_donor	RPS15A,ENSG00000260342	False	0.00010268699125204339	0.00012044777799069539	83753
alt_donor:chr17:38850214-38852603:38850475-38852603	alt_donor	RPL23	False	0.00010194516424209018	0.0002958868595536029	67553
alt_acceptor:chr6:34421807-34424668:34421807-34744477	alt_acceptor	RPS10-NUDT3,RPS10	False	9.714256678394761e-05	0.00018180526215200166	146426
alt_donor:chr11:75404030-75404671:75404207-75404671	alt_donor	RPS3	False	9.339169818138712e-05	0.00012125668587523717	155700
alt_acceptor:chr7:22818048-22822153:22818048-22822676	alt_acceptor	TOMM7	True	8.863983983312248e-05	0.0011980039364260613	21544
alt_donor:chr19:55386663-55387929:55386693-55387929	alt_donor	RPL28	True	8.581974669067598e-05	0.0002003297743343479	255593
alt_donor:chr8:96231132-96231773:96231621-96231773	alt_donor	UQCRB	True	8.510015425744477e-05	0.00040597404030617845	37457
alt_donor:chr14:49577853-49585949:49583675-49585949	alt_donor	RPS29	True	8.47789427603407e-05	0.001215316065565235	60456
alt_acceptor:chr5:40834265-40834470:40834265-40835182	alt_acceptor	RPL37	False	8.235794397992713e-05	0.00018762240431319244	172165
alt_acceptor:chr13:27255354-27256183:27255354-27266279	alt_acceptor	RPL21	False	8.214227041236644e-05	0.000257406197408272	131879
cassette:chrX:101391822-101392049:101392107-101395334:101391822-101395334	cassette	RPL36A,RPL36A-HNRNPH2	False	8.06006173690025e-05	0.000319099677801958	95866
alt_acceptor:chr13:45337388-45337466:45337388-45338659	alt_acceptor	TPT1	True	7.871916287004687e-05	0.00031859648332454346	456973
alt_donor:chr20:62387088-62387320:62387136-62387320	alt_donor	RPS21	True	7.83684612102642e-05	0.0003693810104759786	52033
cassette:chr17:38850214-38850361:38850475-38852603:38850214-38852603	cassette	RPL23	False	7.596124145492489e-05	0.00021336265767846196	94640
alt_acceptor:chr3:12836223-12838898:12836223-12839348	alt_acceptor	RPL32	False	7.205667624410247e-05	9.913220297363718e-05	338970
cassette:chr19:39328548-39328999:39329073-39335260:39328548-39335260	cassette	GMFG	False	7.182360123536569e-05	0.0016205083928442776	31879
alt_acceptor:chr6:35470351-35470579:35470351-35470615	alt_acceptor	RPL10A	False	6.839093565025323e-05	0.0005941064176001598	137288
alt_acceptor:chr19:39328548-39328999:39328548-39335260	alt_acceptor	GMFG	True	6.740543018146639e-05	0.0016170121856812214	31876
cassette:chr19:39328548-39328999:39329626-39335260:39328548-39335260	cassette	GMFG	False	6.740543018146639e-05	0.0016115468578586367	31879
cassette:chr19:39328548-39328999:39333126-39335260:39328548-39335260	cassette	GMFG	True	6.464503996239657e-05	0.0015737442419219705	32271
cassette:chr5:40834265-40834470:40834606-40835182:40834265-40835182	cassette	RPL37	False	6.40082639327133e-05	0.0001461471806601944	209925
alt_donor:chr2:3580260-3580804:3580263-3580804	alt_donor	RPS7	False	6.331107973811534e-05	0.0003792578233003385	137359
alt_donor:chr19:39433418-39433664:39433569-39433664	alt_donor	RPS16	True	6.121182326208853e-05	0.00010641731581318543	131612
cassette:chr19:39433418-39433517:39433569-39433664:39433418-39433664	cassette	RPS16	True	6.118515148234582e-05	0.00010642771275393148	131627
cassette:chr19:39433418-39433493:39433569-39433664:39433418-39433664	cassette	RPS16	True	5.8333061608739634e-05	0.00010387875471118413	132056
alt_acceptor:chr8:98042775-98044942:98042775-98045346	alt_acceptor	RPL30	True	5.6687248600639784e-05	0.00022222626859852435	192738
cassette:chr8:98042775-98044942:98045088-98045346:98042775-98045346	cassette	RPL30	True	5.5459033438065575e-05	0.00022094551254547845	195534
alt_donor:chr19:5691342-5691531:5691453-5691531	alt_donor	RPL36	True	5.331888284394607e-05	0.00020395499201989912	116553
cassette:chr3:12836223-12838898:12839015-12839348:12836223-12839348	cassette	RPL32	False	5.1558992557733605e-05	9.913220297363718e-05	338972
alt_acceptor:chr2:216500031-216501340:216500031-216529269	alt_acceptor	RPL37A	True	5.1444007552303717e-05	0.00024274624774617282	111001
cassette:chr19:39433418-39433521:39433545-39433664:39433418-39433664	cassette	RPS16	True	4.273385608311031e-05	7.841583746737157e-05	173265
alt_acceptor:chr19:39433418-39433521:39433418-39433664	alt_acceptor	RPS16	True	4.271490990293003e-05	7.841571410810433e-05	173260
cassette:chr19:39433418-39433521:39433558-39433664:39433418-39433664	cassette	RPS16	False	4.2703675573685373e-05	7.84137397221163e-05	173268
alt_donor:chr13:27253843-27256183:27255354-27256183	alt_donor	RPL21	False	4.041813718615433e-05	0.00030211681128295776	131931
cassette:chr19:39433418-39433521:39433569-39433664:39433418-39433664	cassette	RPS16	True	4.0022827640151526e-05	7.231832064968913e-05	185648
cassette:chr13:27253843-27255241:27255354-27256183:27253843-27256183	cassette	RPL21	False	3.9921813035803666e-05	0.0003014022970242447	132111
alt_acceptor:chr5:181237042-181237224:181237042-181237608	alt_acceptor	RACK1	True	3.0619739985124784e-05	0.001219960151807496	94426
alt_acceptor:chr12:53297924-53298018:53297924-53298044	alt_acceptor	PFDN5,ENSG00000288663	True	2.2287097808514284e-05	0.00042501746808675634	39192
alt_acceptor:chr2:55234962-55235409:55234962-55235427	alt_acceptor	RPS27A	True	2.1184766343193106e-05	8.800518951638121e-05	312228
alt_acceptor:chr2:84906117-84906365:84906117-84906388	alt_acceptor	TMSB10	False	1.2861192028953798e-05	0.0003795116003991314	115438
cassette:chr4:108620600-108621950:108622024-108622104:108620600-108622104	cassette	RPL34	False	1.0803207835086148e-05	0.000917370708757359	88923
alt_donor:chr3:197951241-197954002:197951311-197954002	alt_donor	RPL35A	False	9.684623097256392e-06	9.025547637613195e-05	156454
cassette:chr3:197951241-197951282:197951311-197954002:197951241-197954002	cassette	RPL35A	False	9.684623097250267e-06	9.023780831224348e-05	156461
cassette:chr13:27253843-27254219:27255354-27256183:27253843-27256183	cassette	RPL21	False	7.720246815834386e-06	0.00025283416240451384	149527
alt_acceptor:chr6:34417547-34417797:34417547-34418368	alt_acceptor	RPS10	True	2.722464219041712e-06	0.0002555416100959207	89229
cassette:chr6:34417547-34417797:34417927-34418368:34417547-34418368	cassette	RPS10	False	2.722464219041712e-06	0.0002524520237178991	89231
